Name,ID,Nearest Town,County,URL
Unnamed,69057600,Elcor,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69057600
Unnamed,69059800,Crane Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69059800
Unnamed,69062500,Independence (St. Louis),St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69062500
Unnamed,69072400,Hopper,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69072400
Unnamed,69076700,Paupores,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69076700
Unnamed,69078300,Buhl,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69078300
Unnamed,69083500,Kabetogama,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69083500
Unnamed,69083600,Kettle Falls,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69083600
Unnamed,69086900,Gappas Landing Campground,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69086900
Unnamed,69088300,Goodland,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69088300
Unnamed,69092900,Side Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69092900
Unnamed,69095200,Fredenberg,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69095200
Unnamed,69095300,Fredenberg,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69095300
Unnamed,69096500,Duluth,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69096500
Unnamed,69097500,Fond du Lac,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69097500
Unnamed,69118300,Fredenberg,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69118300
Unnamed,69128400,Ely,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69128400
Unnamed,69145000,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145000
Unnamed,69145100,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145100
Unnamed,69145200,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145200
Unnamed,69145300,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145300
Unnamed,69145400,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145400
Unnamed,69145500,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145500
Unnamed,69145600,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145600
Unnamed,69145700,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145700
Unnamed,69145800,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145800
Unnamed,69145900,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69145900
Unnamed,69146000,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69146000
Unnamed,69146100,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69146100
Unnamed,69146200,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69146200
Unnamed,69147400,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69147400
Unnamed,69147500,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69147500
Upper Comstock,69041201,Whiteface,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69041201
Upper Estuary,69129104,Other,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69129104
Upper Pauness,69046500,Crane Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69046500
Upstead,69089000,Hull,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69089000
Vermilion,69037800,Tower,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037800
Vermilion River,69061300,Buyck,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69061300
Virginia,69066300,Virginia,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69066300
Wagosh,69008800,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69008800
Waksapiwi,69046800,Crane Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69046800
War Club,69093700,International Falls,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69093700
Warren,69001700,Rollins,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69001700
Waymier,69092100,Side Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69092100
Weir,69083100,Kettle Falls,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69083100
Welcome,69090200,Keewatin,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69090200
West Elbow,69074500,Gheen,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69074500
West Robinson,69021700,Ely,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69021700
West Sturgeon,69093903,Chisholm,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69093903
West Twin,69016302,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69016302
West Twin,69016700,Burntside,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69016700
West Twin,69069600,Brookston,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69069600
West Two Rivers Reservoir,69099400,Mountain Iron,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69099400
West Vermilion,69037802,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037802
Western,69037900,Burntside Lake,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037900
Wet,69128700,Rollins,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69128700
Wheel,69073500,Britt,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69073500
Whisper,69005900,Ely,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69005900
White,69003000,Two Harbors,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69003000
White,69057100,Elcor,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69057100
White Feather,69019200,Winton,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69019200
White Iron,69000400,Ely,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69000400
Whiteface Reservoir,69037500,Markham,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037500
Whitewater,69037600,Hoyt Lakes,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037600
Wigwam,69014000,Rollins,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69014000
Wild Rice,69037100,Duluth,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69037100
Wilson,69054200,Cotton,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69054200
Winchester,69069000,Orr,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69069000
Winkle,69052200,Shaw,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69052200
Wolf,69014300,Two Harbors,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69014300
Wolf,69016100,Ely,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69016100
Wolf,69058200,Tower,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69058200
Wynne,69043402,Aurora,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69043402
Wynne/Sabin,69043400,,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69043400
Yates,69078000,Kinney,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69078000
Young,69063500,Melrude,St. Louis,https://www.dnr.state.mn.us/lakefind/lake.html?id=69063500
Byrne,76011500,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76011500
Camp,76007200,Swift Falls,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76007200
Frank,76003400,Swift Falls,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76003400
Frovold,76009200,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76009200
Griffin,76014800,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014800
Hart,76014000,Correll,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014000
Hassel,76008600,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76008600
Hoffs Slough,76010300,Danvers,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76010300
Hollerberg,76005700,De Graff,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76005700
Johnson,76009400,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76009400
Large Henry,76016000,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76016000
Lynch,76010800,Clontarf,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76010800
Malachy,76010700,Clontarf,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76010700
Monson,76003300,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76003300
Moore,76008800,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76008800
North Drywood,76016900,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76016900
Oliver,76014600,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014600
Oliver (east portion),76014601,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014601
Oliver (west portion),76014602,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014602
Reu Marsh,76016300,Fairfield,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76016300
School,76003100,Kerkhoven,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76003100
Shible,76014100,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014100
Small Henry,76015900,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76015900
South Drywood,76014900,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014900
Unnamed,76000900,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76000900
Unnamed,76001000,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76001000
Unnamed,76001200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76001200
Unnamed,76001600,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76001600
Unnamed,76001700,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76001700
Unnamed,76002400,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76002400
Unnamed,76003900,Swift Falls,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76003900
Unnamed,76004000,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76004000
Unnamed,76004100,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76004100
Unnamed,76004200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76004200
Unnamed,76004500,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76004500
Unnamed,76005000,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76005000
Unnamed,76005200,Swift Falls,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76005200
Unnamed,76006600,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76006600
Unnamed,76008900,Swift Falls,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76008900
Unnamed,76009000,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76009000
Unnamed,76009500,Benson,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76009500
Unnamed,76009600,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76009600
Unnamed,76010500,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76010500
Unnamed,76011000,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76011000
Unnamed,76011400,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76011400
Unnamed,76011600,Fairfield,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76011600
Unnamed,76011800,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76011800
Unnamed,76012800,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76012800
Unnamed,76013200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76013200
Unnamed,76013300,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76013300
Unnamed,76013900,Correll,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76013900
Unnamed,76014700,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76014700
Unnamed,76015200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76015200
Unnamed,76015600,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76015600
Unnamed,76016200,Fairfield,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76016200
Unnamed,76016600,Artichoke,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76016600
Unnamed,76017200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76017200
Unnamed,76018400,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76018400
Unnamed,76021100,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76021100
Unnamed,76022200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76022200
Unnamed,76022600,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76022600
Unnamed,76022700,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76022700
Unnamed,76024500,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76024500
Unnamed,76024700,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76024700
Unnamed,76026200,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76026200
Unnamed,76027700,,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76027700
Unnamed,76027800,Appleton,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76027800
West Sunberg,76003200,Sunburg,Swift,https://www.dnr.state.mn.us/lakefind/lake.html?id=76003200
Bass,77001000,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77001000
Bass,77002400,Pillsbury,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002400
Beauty,77003500,Long Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003500
Bee Tree,77023700,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77023700
Beim,77020000,Clotho,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77020000
Benz,77007900,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77007900
Big,77006300,Cushing,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006300
Big Birch,77008400,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008400
Big Birch (NE portion),77008401,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008401
Big Birch (S portion),77008402,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008402
Big Swan,77002300,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002300
Buck,77002900,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002900
Buckhead,77001100,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77001100
Bunker,77010100,Ward Springs,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77010100
Carland,77003600,Pillsbury,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003600
Cass County,77000400,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77000400
Cedar,77016000,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77016000
Charlotte,77012000,Long Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77012000
Coal,77004600,Browerville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77004600
Cranberry,77006800,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006800
Dower,77013800,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77013800
Faille,77019500,Osakis,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77019500
Fairy,77015400,Sauk Centre,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015400
Fawn,77007600,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77007600
Felix,77011500,Round Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77011500
Fuller,77009500,Ward Springs,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77009500
Goose,77001800,North Shore,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77001800
Grace,77020800,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77020800
Guernsey,77018200,West Union,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77018200
Hayden,77008000,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008000
Hennessy,77009600,Ward Springs,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77009600
Horseshoe,77012800,Browerville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77012800
Juergens,77016300,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77016300
Keller,77016900,Gutches Grove,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77016900
Kominek Pond,77037800,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77037800
Lady,77003200,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003200
Latimer,77010500,Round Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77010500
Lawrence,77008300,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008300
Lily,77035800,Sauk Centre,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77035800
Little Birch,77008900,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008900
Little Osakis,77020100,Long Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77020100
Little Sauk,77016400,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77016400
Little Swan,77003400,Pillsbury,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003400
Long,77002700,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002700
Long,77006900,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006900
Long,77014900,Spaulding,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77014900
Long,77035700,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77035700
Long (Main Basin),77014901,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77014901
Long (South Bay),77014902,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77014902
Maple,77018100,Gutches Grove,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77018100
Mary,77001900,Upsala,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77001900
Meyers,77011600,Long Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77011600
Mill,77005000,Long Prairie,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77005000
Mons,77002200,Swanville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002200
Moose,77002600,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002600
Mound,77000700,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77000700
Mountain,77003000,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003000
Mud,77015100,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015100
North Twin,77015800,Spaulding,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015800
Osakis,77021500,Osakis,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77021500
Pauley,77010300,Spaulding,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77010300
Peat,77005500,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77005500
Pepin,77002500,Swanville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002500
Pine Island,77006700,Cushing,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006700
Pine Island,77007700,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77007700
Platt,77019000,Gutches Grove,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77019000
Rat,77007200,Philbrook,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77007200
Rice,77006100,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006100
Round,77005200,Browerville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77005200
Sauk,77015000,Sauk Centre,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015000
Sauk (North Bay),77015002,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015002
Sauk (Southwest Bay),77015001,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77015001
Schreiers,77000200,Saint Francis (Stearns),Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77000200
Slawson,77019100,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77019100
Spier,77014800,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77014800
Star,77005300,Lincoln,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77005300
Stump,77001400,Burtrum,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77001400
Thunder,77006600,Browerville,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77006600
Trace,77000900,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77000900
Turtle,77008800,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77008800
Twin,77002100,Grey Eagle,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77002100
Unnamed,77003800,Pillsbury,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77003800
Unnamed,77010200,Spaulding,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77010200
Unnamed,77014000,Staples,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77014000
Unnamed,77016800,Gutches Grove,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77016800
Unnamed,77017300,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77017300
Unnamed,77017600,Clotho,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77017600
Unnamed,77018300,West Union,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77018300
Unnamed,77019600,Osakis,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77019600
Unnamed,77020200,Clotho,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77020200
Unnamed,77025800,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77025800
Unnamed,77025900,Little Sauk,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77025900
Unnamed,77027000,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77027000
Unnamed,77031300,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77031300
Unnamed,77032100,,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77032100
West Union,77018800,West Union,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77018800
William,77018000,West Union,Todd,https://www.dnr.state.mn.us/lakefind/lake.html?id=77018000
Mud,78002400,Wheaton,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78002400
St. Mary's,78000100,Collis,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78000100
Traverse,78002500,Browns Valley,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78002500
Unnamed,78000700,Barry,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78000700
Unnamed,78001000,Barry,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78001000
Unnamed,78001700,,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78001700
Unnamed,78002000,,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78002000
Unnamed,78002600,,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78002600
Unnamed,78003700,,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78003700
Unnamed,78007000,,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78007000
Unnamed,78007400,Dakomin,Traverse,https://www.dnr.state.mn.us/lakefind/lake.html?id=78007400
Halfmoon,79000101,West Newton,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000101
Maloney,79000103,Weaver,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000103
Peterson,79000501,Midland Junction,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000501
Prichard,79000102,West Newton,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000102
Robinson,79000502,Wabasha,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000502
U.S. Lock & Dam #4 Pool,79000500,Wabasha,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000500
U.S. Lock & Dam #5 Pool,79000100,Weaver,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000100
Unnamed,79001100,Weaver,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79001100
West Newton Chute,79000104,West Newton,Wabasha,https://www.dnr.state.mn.us/lakefind/lake.html?id=79000104
Blueberry,80003400,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80003400
Finn,80002800,Huntersville,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80002800
Granning,80001200,Oylen,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80001200
Hazel,80000500,Staples,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80000500
Jim Cook,80002700,,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80002700
Jim Cook (east),80002702,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80002702
Jim Cook (west),80002701,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80002701
Lovejoy,80000400,Aldrich,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80000400
Lower Twin,80003000,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80003000
Morgan,80003800,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80003800
Sand,80001100,Oylen,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80001100
Simon,80000300,Esterdy,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80000300
Spirit,80003900,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80003900
Stocking,80003700,Menahga,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80003700
Unnamed,80001500,Huntersville,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80001500
Unnamed,80005000,Huntersville,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80005000
Wadena City Pond,80006600,Wadena,Wadena,https://www.dnr.state.mn.us/lakefind/lake.html?id=80006600
